SourceFile,ImageDescription,FileName,CreateDate,GPSPosition,UserComment
D:/Data/20230208_111820_Jl.-Umong-Sara-STA-0+165.jpg,"Jl. Umong Sara
STA 0+165",20230208_111820_Jl.-Umong-Sara-STA-0+165.jpg,2023:02:08 11:18:20,"5 deg 32' 4.86"" N, 95 deg 18' 4.39"" E",-
D:/Data/20230208_111823_Jl.-Umong-Sara-STA-0+165.jpg,"Jl. Umong Sara
STA 0+165",20230208_111823_Jl.-Umong-Sara-STA-0+165.jpg,2023:02:08 11:18:23,"5 deg 32' 4.84"" N, 95 deg 18' 4.41"" E",-
D:/Data/20230208_112214_Jl.-Pemancar-Dalam-III-STA-0+000.jpg,"Jl. Pemancar Dalam III
STA 0+000",20230208_112214_Jl.-Pemancar-Dalam-III-STA-0+000.jpg,2023:02:08 11:22:14,"5 deg 32' 22.12"" N, 95 deg 18' 15.99"" E",-
D:/Data/20230208_112234_Jl.-Pemancar-Dalam-III-STA-0+000.jpg,"Jl. Pemancar Dalam III
STA 0+000",20230208_112234_Jl.-Pemancar-Dalam-III-STA-0+000.jpg,2023:02:08 11:22:34,"5 deg 32' 22.09"" N, 95 deg 18' 16.05"" E",-
D:/Data/20230208_112351_Jl.-Pemancar-Dalam-III-STA-0+050.jpg,"Jl. Pemancar Dalam III
STA 0+050",20230208_112351_Jl.-Pemancar-Dalam-III-STA-0+050.jpg,2023:02:08 11:23:51,"5 deg 32' 21.97"" N, 95 deg 18' 14.28"" E",-
D:/Data/20230208_112454_Jl.-Pemancar-Dalam-III-STA-0+100.jpg,"Jl. Pemancar Dalam III
STA 0+100",20230208_112454_Jl.-Pemancar-Dalam-III-STA-0+100.jpg,2023:02:08 11:24:54,"5 deg 32' 21.45"" N, 95 deg 18' 11.85"" E",-
D:/Data/20230208_112629_Jl.-Pemancar-Dalam-III-STA-0+150.jpg,"Jl. Pemancar Dalam III
STA 0+150",20230208_112629_Jl.-Pemancar-Dalam-III-STA-0+150.jpg,2023:02:08 11:26:29,"5 deg 32' 21.31"" N, 95 deg 18' 9.83"" E",-
D:/Data/20230208_112646_Jl.-Pemancar-Dalam-III-STA-0+160.jpg,"Jl. Pemancar Dalam III
STA 0+160",20230208_112646_Jl.-Pemancar-Dalam-III-STA-0+160.jpg,2023:02:08 11:26:46,"5 deg 32' 21.29"" N, 95 deg 18' 9.86"" E",-
D:/Data/20230208_112649_Jl.-Pemancar-Dalam-III-STA-0+160.jpg,"Jl. Pemancar Dalam III
STA 0+160",20230208_112649_Jl.-Pemancar-Dalam-III-STA-0+160.jpg,2023:02:08 11:26:49,"5 deg 32' 21.29"" N, 95 deg 18' 9.86"" E",-
D:/Data/20230208_112804_Jl.-Pemancar-Dalam-IV-STA-0+000.jpg,"Jl. Pemancar Dalam IV
STA 0+000",20230208_112804_Jl.-Pemancar-Dalam-IV-STA-0+000.jpg,2023:02:08 11:28:04,"5 deg 32' 21.77"" N, 95 deg 18' 12.73"" E",-
